floor_type,lx_ft,ly_ft,story_ht_ft,live_psf,method,h_in,M0_kipft,qu_psf,punch_ratio,punch_ok,defl_ratio,defl_ok,col_min_in,col_max_in,As_cs_in2,As_ms_in2,As_total_in2,runtime_s,h_drop_in,a_drop1_ft,a_drop2_ft
flat_slab,16.0,16.0,12.007874015748031,40.0,MDDM,5.821999522786926,75.09800502294657,178.2168861448048,0.529267362431109,true,0.06536367017054028,true,18.0,18.0,5.999999999999999,2.4,8.399999999999999,4.635,2.25,2.6684164479440073,2.6684164479440073
flat_slab,16.0,16.0,12.007874015748031,40.0,DDM (Full),5.821999522786926,75.09800502294657,178.2168861448048,0.529267362431109,true,0.06536367017054028,true,18.0,18.0,6.4,2.4,8.799999999999999,0.183,2.25,2.6684164479440073,2.6684164479440073
flat_slab,16.0,16.0,12.007874015748031,40.0,EFM (HC),5.821999522786926,73.53278403743307,174.5024224905242,0.7394291756027465,true,0.06536367017054028,true,18.0,18.0,7.6,2.4,10.0,4.53,2.25,2.6684164479440073,2.6684164479440073
flat_slab,16.0,16.0,12.007874015748031,40.0,EFM (ASAP),5.821999522786926,73.53278403743307,174.5024224905242,0.612379168164003,true,0.06536367017054028,true,18.0,18.0,7.800000000000001,2.4,10.2,0.264,2.25,2.6684164479440073,2.6684164479440073
flat_slab,16.0,16.0,12.007874015748031,50.0,MDDM,5.821999522786926,81.84017242559577,194.2168861448048,0.5767840595414887,true,0.08170458771317532,true,18.0,18.0,6.599999999999999,2.4,8.999999999999998,0.179,2.25,2.6684164479440073,2.6684164479440073
flat_slab,16.0,16.0,12.007874015748031,50.0,DDM (Full),5.821999522786926,81.84017242559577,194.2168861448048,0.5767840595414887,true,0.08170458771317532,true,18.0,18.0,7.0,2.4,9.4,0.153,2.25,2.6684164479440073,2.6684164479440073
flat_slab,16.0,16.0,12.007874015748031,50.0,EFM (HC),5.821999522786926,80.27495144008228,190.50242249052422,0.8072268980686703,true,0.08170458771317535,true,18.0,18.0,8.4,2.4,10.8,0.138,2.25,2.6684164479440073,2.6684164479440073
flat_slab,16.0,16.0,12.007874015748031,50.0,EFM (ASAP),5.821999522786926,80.27495144008228,190.50242249052422,0.6685277679988053,true,0.08170458771317532,true,18.0,18.0,8.4,2.4,10.8,0.139,2.25,2.6684164479440073,2.6684164479440073
flat_slab,16.0,16.0,12.007874015748031,80.0,MDDM,5.821999522786926,102.06667463354333,242.2168861448048,0.7193341508726283,true,0.13072734034108052,true,18.0,18.0,8.2,2.4,10.6,0.15,2.25,2.6684164479440073,2.6684164479440073
flat_slab,16.0,16.0,12.007874015748031,80.0,DDM (Full),5.821999522786926,102.06667463354333,242.2168861448048,0.7193341508726283,true,0.13072734034108052,true,18.0,18.0,8.799999999999999,2.4,11.2,0.189,2.25,2.6684164479440073,2.6684164479440073
flat_slab,16.0,16.0,12.007874015748031,80.0,EFM (HC),5.821999522786926,100.21307248827009,238.50242249052422,0.9147429136940132,true,0.13072734034108047,true,18.0,20.0,10.4,2.4,12.8,0.221,2.25,2.6684164479440073,2.6684164479440073
flat_slab,16.0,16.0,12.007874015748031,80.0,EFM (ASAP),5.821999522786926,100.50145364802984,238.50242249052422,0.8369735675032122,true,0.13072734034108052,true,18.0,18.0,10.8,2.4,13.200000000000001,0.167,2.25,2.6684164479440073,2.6684164479440073
flat_slab,20.0,20.0,12.007874015748031,40.0,MDDM,7.277499403483655,171.34526656511798,199.84249176743583,0.8276651959248109,true,0.06536367017054029,true,18.0,18.0,10.4,3.2,13.600000000000001,0.149,2.25,3.335520559930009,3.335520559930009
