lx_ft,ly_ft,live_psf,method,h_in,M0_kipft,qu_psf,punch_ratio,punch_ok,defl_ratio,defl_ok,col_min_in,col_max_in,As_cs_in2,As_ms_in2,As_total_in2,runtime_s
20.0,20.0,50.0,MDDM,8.00524934383202,190.2903622658385,222.94083092447076,0.9725978325382533,true,0.06138586605046992,true,17.0,23.0,9.599999999999998,3.5999999999999996,13.199999999999998,0.113
20.0,20.0,50.0,DDM (Full),8.00524934383202,190.2903622658385,222.94083092447076,0.9725978325382533,true,0.06138586605046992,true,17.0,23.0,10.6,3.5999999999999996,14.2,0.12
20.0,20.0,50.0,EFM (HC),8.00524934383202,192.8745416255786,222.94083092447076,0.9844193048438693,true,0.06138586605046992,true,17.0,17.0,13.0,3.5999999999999996,16.599999999999998,0.117
20.0,20.0,50.0,EFM (ASAP),8.00524934383202,192.8745416255786,222.94083092447076,0.9695047951541576,true,0.06138586605046992,true,17.0,17.0,13.0,3.5999999999999996,16.599999999999998,0.041
20.0,20.0,50.0,FEA,8.00524934383202,192.01121198554756,222.94083092447076,0.8517974167895364,true,0.09771011786835147,true,17.0,19.0,8.6,3.5999999999999996,12.2,7.764
20.0,20.0,80.0,MDDM,8.00524934383202,227.10612471390343,270.94083092447073,0.9878225334475107,true,0.0982173856807518,true,17.0,24.999999999999996,11.2,3.5999999999999996,14.799999999999999,0.113
20.0,20.0,80.0,DDM (Full),8.00524934383202,227.10612471390343,270.94083092447073,0.9878225334475107,true,0.0982173856807518,true,17.0,24.999999999999996,12.600000000000001,3.5999999999999996,16.2,0.192
20.0,20.0,80.0,EFM (HC),8.00524934383202,230.73922560150038,270.94083092447073,0.9786223109273632,true,0.0982173856807518,true,17.0,23.0,15.599999999999998,3.5999999999999996,19.199999999999996,0.073
20.0,20.0,80.0,EFM (ASAP),8.00524934383202,230.73922560150038,270.94083092447073,0.9664116108199206,true,0.0982173856807518,true,17.0,23.0,15.599999999999998,3.5999999999999996,19.199999999999996,0.101
20.0,20.0,80.0,FEA,8.00524934383202,231.26059347420198,270.94083092447073,0.9670387413215766,true,0.1980581215433485,true,17.0,21.0,11.0,3.8,14.8,10.257
24.0,24.0,40.0,MDDM,9.606299212598426,341.4611751604432,230.72899710936494,0.9917141710578085,true,0.049108692840375896,true,20.0,25.999999999999996,13.8,5.199999999999999,19.0,0.08
24.0,24.0,40.0,DDM (Full),9.606299212598426,341.4611751604432,230.72899710936494,0.9917141710578085,true,0.049108692840375896,true,20.0,25.999999999999996,14.999999999999998,5.199999999999999,20.2,0.083
24.0,24.0,40.0,EFM (HC),9.606299212598426,345.9614136342105,230.72899710936494,0.9972549203523843,true,0.049108692840375896,true,20.0,20.0,18.6,5.199999999999999,23.8,0.048
24.0,24.0,40.0,EFM (ASAP),9.606299212598426,345.9614136342105,230.72899710936494,0.9775347249243372,true,0.049108692840375896,true,20.0,20.0,18.6,5.199999999999999,23.8,0.05
24.0,24.0,40.0,FEA,9.606299212598426,344.67262495800276,230.72899710936494,0.908424904026096,true,0.08183639027566783,true,20.0,22.0,11.4,5.199999999999999,16.6,11.01
24.0,24.0,50.0,MDDM,9.606299212598426,363.0871707879598,246.7289971093649,0.9500271651592797,true,0.06138586605046984,true,20.0,27.999999999999993,14.399999999999999,5.199999999999999,19.599999999999998,0.106
24.0,24.0,50.0,DDM (Full),9.606299212598426,363.0871707879598,246.7289971093649,0.9500271651592797,true,0.06138586605046984,true,20.0,27.999999999999993,15.999999999999998,5.199999999999999,21.2,0.167
24.0,24.0,50.0,EFM (HC),9.606299212598426,368.5740940772659,246.7289971093649,0.9577452685994109,true,0.06138586605046984,true,20.0,23.999999999999996,19.6,5.199999999999999,24.799999999999997,0.054
24.0,24.0,50.0,EFM (ASAP),9.606299212598426,369.26285274107886,246.7289971093649,0.9903467402809102,true,0.06138586605046984,true,20.0,22.0,19.6,5.199999999999999,24.799999999999997,0.056
24.0,24.0,50.0,FEA,9.606299212598426,367.1985055847397,246.7289971093649,0.9511476391600746,true,0.10220082654667134,true,20.0,22.0,11.6,5.199999999999999,16.8,10.932
24.0,24.0,80.0,MDDM,9.606299212598426,425.60027074669955,294.7289971093649,0.9748682875870476,true,0.09821738568075175,true,20.0,31.99999999999999,16.599999999999998,5.199999999999999,21.799999999999997,0.131
24.0,24.0,80.0,DDM (Full),9.606299212598426,425.60027074669955,294.7289971093649,0.9748682875870476,true,0.09821738568075175,true,20.0,31.99999999999999,18.8,5.199999999999999,24.0,0.194
24.0,24.0,80.0,EFM (HC),9.606299212598426,431.27890252835954,294.7289971093649,0.9678008087696972,true,0.09821738568075175,true,20.0,29.999999999999993,23.2,5.199999999999999,28.4,0.109
24.0,24.0,80.0,EFM (ASAP),9.606299212598426,432.0932077482424,294.7289971093649,0.9841445308439887,true,0.09821738568075175,true,20.0,27.999999999999993,23.4,5.199999999999999,28.599999999999994,0.16
24.0,24.0,80.0,FEA,9.606299212598426,431.27890252835954,294.7289971093649,0.9909553383519998,true,0.45568135275546146,true,20.0,25.999999999999996,16.6,5.999999999999999,22.6,17.668
28.0,28.0,40.0,MDDM,11.194225721784777,593.0669295464493,254.32217832553047,0.9628556359090344,true,0.049108692840375924,true,23.0,32.99999999999999,19.4,6.8,26.2,0.175
28.0,28.0,40.0,DDM (Full),11.194225721784777,593.0669295464493,254.32217832553047,0.9628556359090344,true,0.049108692840375924,true,23.0,32.99999999999999,21.799999999999997,6.8,28.6,0.097
28.0,28.0,40.0,EFM (HC),11.194225721784777,602.6764875317308,254.32217832553047,0.9876356009530886,true,0.049108692840375924,true,23.0,26.999999999999996,26.8,6.8,33.6,0.064
28.0,28.0,40.0,EFM (ASAP),11.194225721784777,602.6764875317308,254.32217832553047,0.9580871119841399,true,0.049108692840375924,true,23.0,26.999999999999996,26.599999999999998,6.8,33.4,0.066
28.0,28.0,40.0,FEA,11.194225721784777,598.8233969552282,254.32217832553047,0.9016946115131604,true,0.07916800241649614,true,23.0,26.999999999999996,17.599999999999998,6.8,24.4,10.401
28.0,28.0,50.0,MDDM,11.194225721784777,626.3154872897862,270.32217832553044,0.9969305979065111,true,0.061385866050469896,true,23.0,32.99999999999999,20.4,6.8,27.2,0.098
28.0,28.0,50.0,DDM (Full),11.194225721784777,626.3154872897862,270.32217832553044,0.9969305979065111,true,0.061385866050469896,true,23.0,32.99999999999999,23.0,6.8,29.8,0.107
28.0,28.0,50.0,EFM (HC),11.194225721784777,635.4749480132788,270.32217832553044,0.9970068197329695,true,0.061385866050469896,true,23.0,28.999999999999993,28.4,6.8,35.199999999999996,0.077
28.0,28.0,50.0,EFM (ASAP),11.194225721784777,635.4749480132788,270.32217832553044,0.9646613246795732,true,0.061385866050469896,true,23.0,28.999999999999993,28.4,6.8,35.199999999999996,0.149
28.0,28.0,50.0,FEA,11.194225721784777,634.453946683453,270.32217832553044,0.905559770170926,true,0.11280034931527823,true,23.0,26.999999999999996,17.8,6.8,24.6,10.397
28.0,28.0,80.0,MDDM,11.194225721784777,725.6352894786547,318.3221783255304,1.0,true,0.09821738568075174,true,24.999999999999996,34.999999999999986,23.4,6.8,30.2,0.233
28.0,28.0,80.0,DDM (Full),11.194225721784777,725.6352894786547,318.3221783255304,1.0,true,0.09821738568075174,true,24.999999999999996,34.999999999999986,27.0,7.0,34.0,0.11
28.0,28.0,80.0,EFM (HC),11.194225721784777,732.7591713339556,318.3221783255304,0.9865578189450246,true,0.09821738568075185,true,23.0,34.999999999999986,33.199999999999996,7.0,40.2,0.174
28.0,28.0,80.0,EFM (ASAP),11.194225721784777,732.7591713339556,318.3221783255304,0.9865578189450246,true,0.09821738568075174,true,23.0,34.999999999999986,33.4,7.0,40.4,0.087
28.0,28.0,80.0,FEA,11.194225721784777,735.1415316275552,318.3221783255304,0.9622283286712625,true,0.1566752454533301,true,23.0,28.999999999999993,19.4,7.0,26.399999999999995,12.478
32.0,32.0,40.0,MDDM,12.795275590551181,966.9700241285817,278.1103445104246,1.0,true,0.049108692840375924,true,26.0,35.99999999999999,27.2,9.200000000000001,36.4,0.75
32.0,32.0,40.0,DDM (Full),12.795275590551181,966.9700241285817,278.1103445104246,1.0,true,0.049108692840375924,true,26.0,35.99999999999999,30.6,9.200000000000001,39.800000000000004,0.088
32.0,32.0,40.0,EFM (HC),12.795275590551181,977.9315051555125,278.1103445104246,0.988824872946316,true,0.049108692840375924,true,26.0,33.99999999999999,37.199999999999996,9.200000000000001,46.4,0.083
32.0,32.0,40.0,EFM (ASAP),12.795275590551181,979.3060341541211,278.1103445104246,0.994722499322703,true,0.049108692840375924,true,26.0,31.999999999999996,37.4,9.200000000000001,46.599999999999994,0.081
32.0,32.0,40.0,FEA,12.795275590551181,971.0733397299433,278.1103445104246,0.9932062279234968,true,0.15264936478722588,true,26.0,31.999999999999996,23.8,9.200000000000001,33.0,22.638
32.0,32.0,50.0,MDDM,13.5,1053.0297253937351,304.58103733115263,1.0,true,0.05226560897622038,true,26.0,35.99999999999999,27.799999999999997,9.6,37.4,1.118
32.0,32.0,50.0,DDM (Full),13.5,1053.0297253937351,304.58103733115263,1.0,true,0.05226560897622038,true,26.0,35.99999999999999,31.200000000000003,9.6,40.8,0.197
32.0,32.0,50.0,EFM (HC),12.795275590551181,1026.9402779520012,294.11034451042457,0.9982624787375931,true,0.06138586605046996,true,26.0,35.99999999999999,39.400000000000006,9.200000000000001,48.6,0.061
32.0,32.0,50.0,EFM (ASAP),12.795275590551181,1026.9402779520012,294.11034451042457,0.9723200149100567,true,0.06138586605046996,true,26.0,35.99999999999999,39.2,9.200000000000001,48.400000000000006,0.075
32.0,32.0,80.0,MDDM,12.795275590551181,1162.7535205850122,342.1103445104246,1.0,true,0.09821738568075185,true,29.999999999999996,35.99999999999999,32.4,9.200000000000001,41.6,0.093
32.0,32.0,80.0,DDM (Full),12.795275590551181,1162.7535205850122,342.1103445104246,1.0,true,0.09821738568075185,true,29.999999999999996,35.99999999999999,37.00000000000001,9.4,46.4,0.069
32.0,32.0,80.0,EFM (HC),12.795275590551181,1167.7441122332489,342.1103445104246,1.0,true,0.0982173856807519,true,26.0,35.99999999999999,46.6,9.8,56.400000000000006,0.063
32.0,32.0,80.0,EFM (ASAP),13.5,1203.484305678453,352.58103733115263,1.0,true,0.08362497436195261,true,26.0,35.99999999999999,45.0,9.8,54.8,0.367
36.0,36.0,40.0,MDDM,14.39632545931759,1496.9817254924958,301.89851069531875,1.0,true,0.04910869284037596,true,28.999999999999996,34.99999999999999,36.199999999999996,11.200000000000001,47.4,0.055
36.0,36.0,40.0,DDM (Full),14.39632545931759,1496.9817254924958,301.89851069531875,1.0,true,0.04910869284037596,true,28.999999999999996,34.99999999999999,41.6,11.200000000000001,52.800000000000004,0.058
36.0,36.0,40.0,EFM (HC),14.39632545931759,1502.6234021412968,301.89851069531875,1.0,true,0.04910869284037596,true,28.999999999999996,34.99999999999999,51.2,11.200000000000001,62.400000000000006,0.055
36.0,36.0,40.0,EFM (ASAP),15.5,1584.2414694694942,318.2967465653974,1.0,true,0.03934760007069407,true,28.999999999999996,34.99999999999999,49.599999999999994,12.399999999999999,62.0,0.08
36.0,36.0,40.0,FEA,14.39632545931759,1512.5218687817028,301.89851069531875,0.9861925993336775,true,0.3308799966970026,true,28.999999999999996,34.0,32.199999999999996,12.000000000000002,44.2,14.334
36.0,36.0,50.0,MDDM,15.5,1657.630305454024,334.2967465653974,1.0,true,0.049184500088367666,true,28.999999999999996,34.99999999999999,37.6,12.399999999999999,50.0,0.083
36.0,36.0,50.0,DDM (Full),15.5,1657.630305454024,334.2967465653974,1.0,true,0.049184500088367666,true,28.999999999999996,34.99999999999999,42.2,12.399999999999999,54.6,0.09
36.0,36.0,50.0,EFM (HC),14.39632545931759,1581.2684630128906,317.8985106953188,1.0,true,0.061385866050469876,true,28.999999999999996,35.99999999999999,54.2,11.6,65.8,0.072
36.0,36.0,50.0,EFM (ASAP),15.0,1624.8644418199801,326.8678192568362,1.0,true,0.054268720078983736,true,28.999999999999996,34.99999999999999,52.99999999999999,11.999999999999998,65.0,0.065
36.0,36.0,50.0,FEA,14.39632545931759,1584.2420588351706,317.8985106953188,0.9972876587462964,true,0.26351305728118407,true,28.999999999999996,34.99999999999999,33.400000000000006,11.799999999999999,45.2,21.762
36.0,36.0,80.0,MDDM,18.0,2064.192799909923,419.44138310820347,1.0,true,0.05024881488794792,true,34.99999999999999,34.99999999999999,39.800000000000004,14.0,53.800000000000004,0.12
36.0,36.0,80.0,DDM (Full),18.0,2064.192799909923,419.44138310820347,1.0,true,0.05024881488794792,true,34.99999999999999,34.99999999999999,44.4,14.0,58.4,0.133
36.0,36.0,80.0,EFM (HC),15.5,1887.3233544562177,382.2967465653975,1.0,true,0.07869520014138814,true,28.999999999999996,35.99999999999999,60.199999999999996,12.8,73.0,0.188
36.0,36.0,80.0,EFM (ASAP),18.0,2069.396998201158,419.44138310820347,1.0,true,0.05024881488794792,true,30.0,35.99999999999999,55.599999999999994,14.0,69.6,0.183
40.0,40.0,40.0,MDDM,18.0,2437.215359352778,355.4413831082035,1.0,true,0.03447363363528969,true,34.0,35.99999999999999,46.800000000000004,15.600000000000001,62.400000000000006,0.816
40.0,40.0,40.0,DDM (Full),18.0,2437.215359352778,355.4413831082035,1.0,true,0.03447363363528969,true,34.0,35.99999999999999,52.4,15.600000000000001,68.0,0.061
40.0,40.0,40.0,EFM (HC),16.5,2289.5408474618284,333.1546011825199,1.0,true,0.04475615245813723,true,32.0,36.0,67.39999999999999,14.799999999999999,82.19999999999999,0.045
40.0,40.0,40.0,EFM (ASAP),16.5,2289.5408474618284,333.1546011825199,1.0,true,0.04475615245813723,true,32.0,36.0,67.2,14.799999999999999,82.0,0.04
40.0,40.0,50.0,MDDM,15.997375328083992,2337.632289755452,341.68667688021293,1.0,true,0.06138586605046992,true,35.99999999999999,35.99999999999999,50.599999999999994,14.0,64.6,0.036
40.0,40.0,50.0,DDM (Full),15.997375328083992,2337.632289755452,341.68667688021293,1.0,true,0.061385866050469876,true,35.99999999999999,35.99999999999999,58.199999999999996,14.6,72.8,0.042
40.0,40.0,80.0,MDDM,18.5,2920.411852985387,426.87031041676465,1.0,true,0.06350667683604436,true,35.99999999999999,35.99999999999999,53.800000000000004,15.999999999999998,69.8,0.081
40.0,40.0,80.0,DDM (Full),18.5,2920.411852985387,426.87031041676465,1.0,true,0.06350667683604436,true,35.99999999999999,35.99999999999999,61.599999999999994,16.2,77.8,0.071
